,OverallQual,OverallCond,ExterQual,BsmtQual,BsmtCond,HeatingQC,1stFlrSF,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,perc_1stflr,house_footprint,RoomSize,Bsmt_Y,AgeSold,gaudist_LincolnGrand,gaudist_GreekCircle,gaudist_OntarioND,gaudist_Grand24,gaudist_BloomStange,BsmtBath,Bath,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
1200,8,5,5,5.0,0.0,10,1615,3,5,7,1,3.0,100.0,17.28196896736222,230.7142857142857,1,1,0.0026803231392210996,0.06351240524055908,0.6960081406032541,0.0011710878270568537,0.010511928190624078,0.0,2.0,0,0,0,0,1,0,0,0
1201,8,5,5,5.0,0.0,10,1595,2,5,6,1,3.0,100.0,17.747858017135858,265.8333333333333,1,4,0.08152021715358669,0.10313343199986004,0.10232324375053427,0.5087112758490113,0.9702410592005569,0.0,2.0,0,0,0,0,1,0,0,0
1202,6,7,0,5.0,0.0,10,840,4,0,8,0,1.0,50.0,5.39291217257318,210.0,1,32,0.46692155558224435,0.9827741424244812,0.14039255364777056,0.09485753727841971,0.04228519396892677,0.0,2.0,0,0,0,0,0,0,0,0
1203,7,3,0,0.0,0.0,10,1687,5,0,12,2,2.0,54.73718364698248,10.63481056546681,256.8333333333333,1,39,0.28439257558593567,0.8858387130466443,0.2069534164786872,0.050171673064903895,0.031170439094084474,1.0,2.5,0,0,0,0,0,0,0,0
1204,6,5,0,5.0,0.0,10,630,3,0,5,0,2.0,47.72727272727273,17.441860465116278,264.0,1,12,0.012246549878992277,0.17840670543877196,0.7023996625300623,0.003791020470424966,0.016659962146501662,0.0,2.5,0,0,1,0,1,0,0,0
1205,6,8,5,0.0,0.0,10,1232,3,5,6,1,2.0,100.0,14.36902262654537,205.33333333333331,1,9,0.4173512839834894,0.9736091479196505,0.1657170764883868,0.08658472616979779,0.04355535512348308,0.0,1.0,0,0,0,0,0,0,0,0
1206,5,6,0,0.0,0.0,0,1067,3,0,5,0,2.0,69.33073424301494,17.43464052287581,307.8,1,59,0.8096394796162417,0.4657635559864217,0.0279463411902939,0.6828906727004317,0.17697021739800844,0.0,1.5,0,0,0,0,0,0,0,0
1207,8,5,5,10.0,0.0,10,1836,3,5,7,1,3.0,100.0,16.15912691427565,262.2857142857143,1,4,0.015151771511620782,0.03102651774583813,0.11244668150646901,0.18966262263271752,0.9017011294010677,1.0,2.0,0,0,0,0,1,0,0,0
1208,5,8,5,5.0,0.0,10,1026,3,0,5,0,1.0,100.0,6.73228346456693,205.2,1,6,0.004687983472912456,0.09579955521028666,0.657578763935231,0.001515160461011044,0.009761457754557046,1.0,1.5,0,0,0,1,0,0,0,0
1209,7,5,5,5.0,0.0,5,866,3,5,7,0,2.0,48.98190045248868,8.83403039885749,252.57142857142856,1,3,0.08314318902889581,0.11482240918513949,0.12286886978338186,0.4814440861732396,0.9644339207193421,0.0,2.5,0,0,0,0,1,0,0,0
1210,5,5,0,0.0,0.0,0,1144,3,0,6,1,1.0,65.82278481012658,16.319543509272467,289.6666666666667,1,58,0.8515981695798928,0.5664802501114083,0.036349298224127136,0.5897663879007929,0.1588820729928921,0.0,2.0,0,0,0,0,0,0,0,0
1211,6,7,5,0.0,0.0,10,1640,3,5,7,1,2.0,100.0,11.09757748003789,234.28571428571428,1,2,0.49593812287955386,0.8700803267235536,0.06277787700001704,0.06073042353153385,0.016640643649170055,1.0,1.0,0,0,0,1,0,0,0,0
1212,9,5,10,10.0,0.0,10,1736,3,10,7,1,3.0,100.0,14.993954050785971,248.0,1,1,0.009688482540186644,0.02130950841819212,0.10012896691496805,0.14636657008817408,0.8371461013990531,0.0,2.0,0,0,0,0,1,0,0,0
1213,9,5,5,10.0,0.0,10,1462,4,10,10,1,3.0,65.73741007194245,16.5496943626896,222.4,1,4,0.012516825912945928,0.028363440583099763,0.12260306580119641,0.1606896044589735,0.862819254335957,1.0,2.5,0,0,0,0,1,0,0,0
1214,5,4,0,0.0,0.0,0,1378,4,0,11,0,1.0,58.09443507588533,20.87878787878788,215.63636363636363,1,44,0.8567968456883831,0.3780474083581071,0.013690467362750746,0.6403778305644097,0.11688902969970366,0.0,2.0,0,0,0,0,0,0,1,0
1215,5,7,0,5.0,0.0,0,1621,3,0,7,2,2.0,100.0,17.29435612930758,231.57142857142856,1,34,0.11843679712545603,0.08988038457127735,0.04070419334929563,0.742239194574191,0.8271556036221879,1.0,2.0,0,0,0,1,0,0,0,0
1216,6,5,0,5.0,0.0,10,945,3,0,7,1,2.0,58.76865671641791,9.28381962864721,229.7142857142857,1,12,0.035274571933594775,0.03526853414104752,0.041341463920977005,0.42847166507411244,0.9387567585669998,0.0,2.5,0,0,0,0,1,0,0,0
1217,5,4,0,0.0,0.0,10,1273,2,0,5,0,1.0,100.0,8.6716621253406,254.6,1,49,0.5919665021359622,0.9737273648924016,0.09416317731793872,0.1187264258599048,0.04048819773046612,0.0,1.0,0,0,0,1,0,0,0,0
1218,6,5,0,5.0,0.0,5,754,3,0,7,1,2.0,54.47976878612717,8.49864743011722,197.7142857142857,1,10,0.03153399175049244,0.027615529779773853,0.029105595558029038,0.4332392694340448,0.8864819960509324,0.0,2.5,0,0,0,0,1,0,0,0
1219,7,5,0,0.0,0.0,-5,1193,3,0,5,1,2.0,100.0,10.79638009049773,238.6,1,34,0.13928001044891955,0.0922727825165256,0.03202874742145668,0.8128584970594832,0.752943107482662,0.0,2.0,0,0,0,1,0,0,0,0
1220,9,5,5,10.0,0.0,10,1310,1,5,5,1,2.0,100.0,28.867342441604233,262.0,1,7,0.13364580736118423,0.23317872900398817,0.22748619659638258,0.4378523356393375,0.806278278929835,1.0,1.5,0,0,1,0,1,0,0,0
1221,8,5,5,5.0,0.0,10,1694,3,5,7,0,3.0,100.0,16.17183770883055,242.0,1,2,0.0030977463240157645,0.06954760265301231,0.7269278324395347,0.0014159087535900916,0.012324329932377566,0.0,2.0,0,0,0,0,1,0,0,0
1222,7,5,0,5.0,0.0,0,1085,4,5,9,1,2.0,56.21761658031088,9.56874503924508,214.44444444444449,1,28,0.08860148770707943,0.07249062703520401,0.04229920176576476,0.660151812961863,0.8808030362186231,1.0,2.5,0,0,0,1,0,0,0,0
1223,6,5,0,0.0,5.0,-5,1656,3,0,7,2,2.0,100.0,5.21246458923512,236.57142857142856,1,50,0.12774889577879484,0.04722013624565589,0.0074962331296779565,0.8637595039331838,0.4705752387687096,1.0,1.0,0,0,0,1,0,0,0,0
1224,6,5,0,5.0,0.0,5,1196,2,0,6,1,1.0,100.0,13.28888888888889,199.33333333333331,1,52,0.43832679084240245,0.14137439871416566,0.007288081604437763,0.9378491795207718,0.22662192364341935,1.0,1.0,0,0,0,1,0,0,0,0
1225,6,8,0,0.0,-5.0,5,1001,2,5,5,0,1.0,61.22324159021407,18.85122410546139,327.0,1,3,0.9642966850816729,0.5268639213720513,0.018902103689845007,0.47066683962138584,0.08404177916456751,0.0,1.0,0,0,0,1,0,0,0,0
1226,5,6,0,0.0,0.0,10,1154,3,0,6,1,2.0,100.0,10.49090909090909,192.33333333333331,1,43,0.5012752390897648,0.33343310998623005,0.04464307414543053,0.8757533005114473,0.40402749398761423,0.0,1.5,0,0,0,1,0,0,0,0
1227,4,5,0,0.0,0.0,10,948,3,0,5,0,1.0,100.0,9.28046989720998,189.6,1,53,0.10935840451018437,0.6139931381527636,0.5099770488286063,0.030358910295763947,0.04574234641149387,0.0,1.0,0,0,0,0,1,0,0,0
1228,5,4,0,0.0,0.0,0,979,3,5,5,1,1.0,81.37988362427265,13.95580898075552,240.6,1,59,0.6508706980478856,0.48932430621289935,0.05569631302309092,0.7311677684759182,0.29696038281153714,1.0,1.0,0,0,0,1,0,0,0,0
1229,8,5,5,5.0,0.0,10,1036,3,5,8,1,3.0,54.07098121085595,9.37556561085972,239.5,1,11,0.1855007829424127,0.05703599042541324,8.418913462571389e-05,0.004986411034028095,8.990558703426454e-05,1.0,2.5,0,0,0,0,1,0,0,0
1230,5,6,0,0.0,0.0,0,765,3,0,7,0,2.0,56.043956043956044,32.30574324324324,195.0,1,39,0.14769836183934584,0.08731357007746868,0.02518556472300923,0.8517117027401637,0.6946227630329493,0.0,1.5,0,0,1,1,0,0,0,0
1231,7,5,5,5.0,0.0,10,860,3,5,7,0,2.0,49.739733950260266,10.54179946065212,247.0,1,5,0.004985109377469838,0.10309846757984448,0.4548357759452556,0.0009027464971049767,0.004205697088282169,0.0,2.5,0,0,0,0,1,0,0,0
1232,7,5,0,5.0,0.0,0,832,4,0,8,1,2.0,50.0,8.205128205128199,208.0,1,30,0.1333378293748093,0.09903786171580417,0.04076503711035148,0.7725217908403657,0.8040299069066443,0.0,2.5,0,0,0,0,1,0,0,0
1233,1,1,-5,-5.0,-10.0,5,904,1,-5,4,0,0.0,100.0,9.02195608782435,226.0,1,59,0.14747860274486335,0.6473780999130417,0.5909873015438563,0.07430044747373765,0.12207284727902731,1.0,0.5,0,0,0,0,0,0,0,0
1234,7,6,0,5.0,0.0,0,1524,3,0,7,2,2.0,100.0,7.51850024666995,217.7142857142857,1,29,0.03470967747542982,0.3198545225547544,0.8059761072216048,0.014893542962916404,0.0487844689283681,1.0,2.0,0,0,0,1,0,0,0,0
1235,8,5,5,5.0,0.0,10,1280,2,5,5,0,2.0,100.0,25.2465483234714,256.0,1,16,0.038499480668414035,0.02822520808164181,0.02175876492474169,0.5037272882179732,0.8303709834298854,0.0,2.0,0,0,1,0,1,0,0,0
1236,4,7,0,0.0,0.0,10,1382,1,0,6,1,1.0,100.0,11.71186440677966,230.33333333333331,0,5,0.7332147453353048,0.16422973291649515,0.0015232713637739126,0.36771169262057807,0.02600654917698088,0.0,2.0,0,0,0,0,0,1,0,0
1237,5,9,0,5.0,0.0,5,1032,4,5,8,1,2.0,56.95364238410596,13.525557011795538,226.5,1,14,0.9686106194936714,0.49745587771690736,0.016033736019745032,0.4658385206504892,0.07724876029227123,0.0,2.0,1,0,0,0,0,0,0,0
1238,5,6,0,0.0,0.0,5,1128,3,0,6,0,2.0,100.0,12.96551724137931,188.0,1,45,0.44485210389072427,0.31533720560753736,0.05118428466615827,0.8752741158153291,0.46277447889584494,1.0,2.0,0,0,0,1,0,0,0,0
1239,6,5,0,5.0,0.0,5,757,3,0,6,0,2.0,48.87023886378308,33.20175438596491,258.1666666666667,1,9,0.14732547005610555,0.2184761525428539,0.17518367585970995,0.5168799636653784,0.8341789028145723,1.0,2.5,0,0,1,0,1,0,0,0
1240,7,5,5,5.0,0.0,10,788,3,5,8,1,2.0,52.88590604026846,5.122204888195521,186.25,1,3,0.027309194497072167,0.0355100176321592,0.06280449137148184,0.3343888322323488,0.9715007806715698,1.0,2.5,0,0,0,0,1,0,0,0
1241,7,5,5,5.0,0.0,5,738,3,5,7,1,2.0,49.49698189134809,8.85635425417016,213.0,1,1,0.006645729890073084,0.12386701816054885,0.37634154877201065,0.0009209565688415666,0.003290390079896683,0.0,2.5,0,0,0,0,1,0,0,0
1242,8,5,5,5.0,0.0,10,1149,4,5,9,1,2.0,50.17467248908297,10.21333333333333,254.44444444444449,1,6,0.005172481423176963,0.10548588727364377,0.4829616879811936,0.0010084493106320834,0.004832200409887623,0.0,2.5,0,0,0,0,1,0,0,0
1243,7,5,5,0.0,0.0,10,1553,4,5,8,1,2.0,56.88644688644688,14.961464354527939,341.25,1,20,0.007709660662949049,0.1130968279971709,0.955351510056166,0.006151504285495417,0.04722500855826608,1.0,2.5,0,0,0,1,0,0,0,0
1244,7,5,5,5.0,0.0,10,1546,3,5,7,0,3.0,100.0,13.15744680851064,220.8571428571429,1,1,0.0037990991311124037,0.07975270402586451,0.7498960571426012,0.0017314829724254309,0.014015414767098805,0.0,2.0,0,0,0,0,1,0,0,0
1245,5,8,0,0.0,0.0,10,894,3,0,5,1,1.0,100.0,10.57988165680473,178.8,1,1,0.03420704105074969,0.24422557383173052,0.9290417755972435,0.04041405408969771,0.18218303165620814,1.0,1.0,0,0,0,1,0,0,0,0
1246,5,7,0,0.0,-5.0,5,672,3,0,6,0,1.0,50.0,6.28624883068288,224.0,1,12,0.97036545736098,0.6781760277195154,0.02585005671375887,0.31713768106916856,0.05816798431393749,0.0,1.0,0,0,0,1,0,0,0,0
1247,8,5,5,10.0,0.0,10,1136,4,5,10,1,3.0,46.02917341977309,9.389205719480941,246.8,1,3,0.012037623190476921,0.030445788497446006,0.14729715555887282,0.14389992626099568,0.832510717015711,1.0,2.5,0,0,0,0,1,0,0,0
1248,5,6,0,0.0,0.0,5,1226,3,0,6,0,1.0,73.50119904076739,12.770833333333332,278.0,1,56,0.7822446759157874,0.3142492501096274,0.011551439867927872,0.7145633971220466,0.13274416012836007,1.0,1.0,0,0,0,1,0,0,0,0
1249,7,8,0,0.0,0.0,10,743,3,5,6,2,1.0,50.236646382691006,10.61428571428571,246.5,1,9,0.42771662983486236,0.982960275590715,0.1793698536606502,0.0997083302774526,0.05283283357654178,1.0,1.0,0,0,0,0,0,0,0,0
1250,6,6,0,0.0,0.0,0,1045,3,0,6,1,1.0,100.0,13.167842741935479,174.16666666666666,1,46,0.4418676601540628,0.08223521833943338,0.0013351243789340198,0.6417959063070718,0.06926464340866513,1.0,1.0,0,0,0,1,0,0,0,0
1251,7,5,5,5.0,0.0,10,1576,2,5,7,1,3.0,100.0,40.0,225.14285714285717,1,4,0.022419051263362036,0.023785453999716256,0.03662001908592918,0.3420348354396926,0.9109122866293072,1.0,2.0,0,0,1,0,1,0,0,0
1252,6,7,0,5.0,0.0,5,1252,1,0,4,1,2.0,100.0,9.27407407407407,313.0,1,33,0.06367003245063549,0.38109985871961305,0.840082789780742,0.05329919692069113,0.1632364362147481,1.0,1.0,0,0,0,1,0,0,0,0
1253,9,5,5,10.0,0.0,10,1922,3,5,8,1,3.0,100.0,13.57632266723175,240.25,1,1,0.0460090322130546,0.026156288347438075,0.01325288781861729,0.5813484392293435,0.717866961401344,1.0,2.0,0,0,0,0,1,0,0,0
1254,7,5,5,5.0,0.0,10,1145,2,5,5,1,2.0,100.0,35.98365807668133,229.0,1,3,0.021021197952278897,0.024841016631968905,0.044467145349781266,0.31455262311399057,0.9282324888108224,0.0,2.0,0,0,1,0,1,0,0,0
1255,8,5,5,10.0,0.0,10,1704,3,5,7,1,3.0,100.0,14.84579194981704,243.42857142857144,1,2,0.009525621910900296,0.02118743325231744,0.10130855639888303,0.14393956894986795,0.8331808092859515,1.0,2.0,0,0,0,0,1,0,0,0
1256,6,5,0,5.0,0.0,10,819,3,0,7,1,2.0,54.09511228533685,9.71184631803628,216.28571428571428,1,9,0.04451472180151499,0.050523316826188006,0.06120903091938251,0.440793367957384,0.9804747359955184,1.0,2.5,0,0,0,0,1,0,0,0
1257,6,5,0,5.0,0.0,10,840,3,0,7,1,2.0,47.86324786324786,8.87198986058301,250.7142857142857,1,7,0.00742924858706248,0.13310443702773495,0.533454985983895,0.001574787984268352,0.006909073240794651,1.0,2.5,0,0,0,0,1,0,0,0
1258,5,5,0,0.0,0.0,10,1211,3,0,5,1,1.0,100.0,14.67878787878788,242.2,1,40,0.15397809889982722,0.5243481504982649,0.5734717960738388,0.15929777819205115,0.3041276126511513,0.0,1.0,0,0,0,1,0,0,0,0
1259,7,6,0,0.0,0.0,5,1222,4,5,8,1,2.0,63.645833333333336,11.989795918367339,240.0,1,14,0.20151810474492193,0.1767227222934544,0.06828488473757433,0.7814428380029592,0.7674684518349661,0.0,3.0,0,0,0,1,0,0,0,0
1260,6,5,0,0.0,0.0,0,1248,6,0,12,0,3.0,49.056603773584904,12.904560024816462,212.0,1,40,0.41756266860890034,0.10609531518586521,0.0036641712323541094,0.8571719821794838,0.15716359753463785,0.0,3.0,0,1,0,1,0,0,0,0
1261,5,8,0,0.0,0.0,5,1265,3,5,6,1,2.0,100.0,13.529411764705879,210.83333333333331,1,9,0.4457119315231496,0.275012749373769,0.03755030413538388,0.9232905233386715,0.4344213144187631,0.5,2.0,0,0,0,0,1,0,0,0
1262,6,5,0,0.0,0.0,0,1318,4,0,8,0,2.0,69.29547844374343,14.759238521836501,237.75,0,32,0.014774204835701436,0.14642073112168982,0.9890208784740996,0.019031969007446515,0.1275656102762474,0.0,2.0,0,1,0,0,0,1,0,0
1263,7,6,0,0.0,0.0,5,672,3,5,6,1,2.0,50.0,11.78947368421052,224.0,1,17,0.8824749616569189,0.536712951012496,0.02883139453270582,0.5814146754695078,0.13841622374038054,1.0,1.5,0,0,0,0,0,0,0,0
1264,7,5,5,5.0,0.0,10,956,4,5,8,0,2.0,45.87332053742802,9.42614868862157,260.5,1,6,0.0015148283169224422,0.03401660570598427,0.7996877214175302,0.001918639449764794,0.03021213303874104,1.0,2.5,0,0,0,0,1,0,0,0
1265,6,5,0,5.0,0.0,5,757,3,0,6,1,2.0,50.43304463690873,33.20175438596491,250.16666666666663,1,8,0.147401416463966,0.21845673564192017,0.17501755257198987,0.5171928628203654,0.8341948859713971,1.0,2.5,0,0,1,0,1,0,0,0
1266,6,5,0,5.0,0.0,10,804,3,5,7,0,2.0,47.80023781212842,9.18857142857142,240.28571428571428,1,12,0.0041547672867919975,0.09075673181200782,0.5267906020798652,0.0009555997760055148,0.00542017778862494,0.0,2.5,0,0,0,0,1,0,0,0
1267,6,7,0,0.0,0.0,10,1337,4,0,8,2,3.0,66.55052264808361,6.70175438596491,251.125,1,56,0.12613063734432925,0.588230553793651,0.6496124011122992,0.07179817628446783,0.13500558521423123,0.0,2.0,0,0,0,0,1,0,0,0
1268,5,7,0,0.0,0.0,10,1214,2,0,6,0,2.0,100.0,13.23882224645583,202.33333333333331,1,42,0.018640312835627934,0.23252808466821487,0.6791528363174725,0.005354085477868909,0.019122101222285293,1.0,1.0,0,0,0,1,0,0,0,0
1269,8,5,5,5.0,0.0,10,1280,2,5,5,0,2.0,100.0,25.574425574425568,256.0,1,18,0.03866177921431456,0.02839838832325909,0.021903098316150678,0.5042946043971643,0.8314942060420308,0.0,2.0,0,0,1,0,1,0,0,0
1270,6,5,0,0.0,0.0,5,1097,4,0,8,1,2.0,55.042649272453595,7.41066000135107,249.125,1,35,0.3439194423128469,0.23449126155657582,0.045435642120715346,0.9117475462785815,0.5502360137840779,0.0,2.5,0,0,0,1,0,0,0,0
1271,7,5,0,5.0,0.0,0,1824,2,5,5,2,2.0,100.0,1.58403459865044,364.8,1,5,0.023119027528809954,0.2372537706230241,0.9231548544769012,0.0139078756414727,0.06212068832207696,1.0,2.0,0,0,0,1,0,0,0,0
1272,5,7,0,0.0,0.0,5,1141,3,0,6,0,1.0,100.0,11.885416666666659,190.16666666666663,1,39,0.29115007661960546,0.16646793033056995,0.029228119042624387,0.9592251681772467,0.5454016561131821,1.0,1.0,0,0,0,0,1,0,0,0
1273,6,5,5,5.0,0.0,10,832,3,5,7,0,2.0,48.654970760233915,8.95490259390808,244.28571428571428,1,15,0.00304946094973737,0.05348675584048486,0.8965673873651628,0.004074757877219837,0.050987868629228945,0.0,2.5,0,0,0,0,1,0,0,0
1274,7,5,5,5.0,0.0,10,520,2,5,4,0,2.0,42.51839738348323,20.44025157232704,305.75,1,1,0.13363127155716448,0.20545878008241136,0.18129609083547538,0.4930586350164378,0.8512594046807291,0.0,2.5,0,0,1,0,1,0,0,0
1275,4,6,0,0.0,0.0,5,1095,2,0,8,0,2.0,66.12318840579711,14.35500786575773,207.0,1,23,0.8859683880832994,0.4247783067620034,0.016340434231213306,0.6081794023520221,0.11534356291502923,0.0,2.0,0,0,0,0,0,0,0,0
1276,6,6,0,0.0,0.0,10,1168,3,0,7,1,1.0,63.27193932827736,11.1280487804878,263.7142857142857,1,57,0.5758333136117777,0.1557581514877809,0.0042031080344243285,0.7676282711317465,0.11698498045112814,0.0,2.0,0,0,0,1,0,0,0,0
1277,5,7,5,0.0,0.0,0,1143,2,0,5,1,1.0,100.0,16.07368865138518,228.6,1,25,0.7182109184469229,0.5394598835842743,0.053235575192931886,0.6754057206230639,0.24713670701131474,0.0,1.0,0,0,0,0,0,0,0,0
1278,8,5,5,5.0,0.0,10,962,3,5,7,0,2.0,60.65573770491803,36.37051039697542,226.57142857142856,1,9,0.1657290646440358,0.21654338055023042,0.14343645265022797,0.5844169123768256,0.8275721007949536,1.0,2.5,0,0,1,0,1,0,0,0
1279,5,5,0,0.0,0.0,0,1664,4,0,8,0,0.0,100.0,16.936386768447832,208.0,0,45,0.020779420160092224,0.24825019131093648,0.6784837338252674,0.005969878373014497,0.020372870967800025,0.0,2.0,0,1,0,1,0,0,0,0
1280,5,8,0,0.0,0.0,10,1060,3,5,6,1,1.0,100.0,12.854717438758179,176.66666666666666,1,9,0.02072783867311528,0.21251856897804722,0.9641474033654102,0.01515330596894797,0.07573289364706766,1.0,1.0,0,0,0,1,0,0,0,0
1281,7,5,5,5.0,0.0,10,975,3,5,7,1,2.0,50.0,13.177456413028779,278.57142857142856,1,9,0.1770253297456471,0.23850149242594265,0.1551248503821154,0.5748947370724945,0.801551018588855,0.0,2.5,0,0,0,0,1,0,0,0
1282,4,7,0,0.0,0.0,5,546,3,0,5,0,0.0,50.0,28.202479338842966,218.4,1,36,0.08519054372192729,0.023180354780281805,1.8742631779207215e-05,0.001361162026717052,1.5940055102630046e-05,0.0,1.5,0,0,1,1,0,0,0,0
1283,5,7,5,0.0,0.0,10,925,3,0,5,0,2.0,100.0,11.38461538461538,185.0,1,3,0.29655539134260456,0.15565527608378654,0.02396058576975015,0.9773917595969621,0.5078218676053882,1.0,1.0,0,0,0,1,0,0,0,0
1284,6,5,0,0.0,0.0,0,1051,4,0,7,1,2.0,57.15062533985862,13.64935064935065,262.7142857142857,1,44,0.47214253601416106,0.08814833410513917,0.0013147320685499872,0.6125878556180306,0.06212126214977626,0.0,1.5,0,0,0,1,0,0,0,0
1285,7,5,5,5.0,0.0,10,1494,3,5,6,1,2.0,100.0,11.66914004530188,249.0,1,6,0.002232804947992188,0.06029602260328532,0.4043467046301277,0.00040822131505714347,0.002534899296880938,1.0,2.0,0,0,0,0,1,0,0,0
1286,7,7,0,5.0,0.0,10,1316,4,5,8,2,2.0,57.51748251748252,9.55423261216785,286.0,1,17,0.2869064088888017,0.31830713135087785,0.12079532562800441,0.6894166732388898,0.6571625719903954,0.0,2.0,0,0,0,0,1,0,0,0
1287,5,6,0,5.0,0.0,0,1196,3,0,6,0,1.0,100.0,11.90760653126244,199.33333333333331,1,42,0.020729123234855627,0.24863516807314767,0.6626639894121525,0.005725751167037928,0.019178323719928878,1.0,1.0,0,0,0,1,0,0,0,0
1288,7,5,5,5.0,0.0,10,1390,3,5,7,0,2.0,100.0,15.77752553916004,198.57142857142856,1,3,0.004265528951752286,0.09307808574354333,0.43612208995083,0.0007509371352678339,0.0036421240642397525,1.0,2.0,0,0,0,0,1,0,0,0
1289,5,8,5,0.0,0.0,10,764,3,0,7,0,0.0,52.18579234972678,7.71717171717171,209.14285714285717,1,7,0.8135530217472526,0.3045291956904729,0.009091976502384346,0.656065960419449,0.10520365455935464,0.0,2.0,0,0,0,1,0,0,0,0
1290,5,7,5,0.0,0.0,5,1929,3,0,7,2,2.0,78.38277123120683,19.83751542575072,351.57142857142856,1,8,0.5677175345426777,0.25849609706130744,0.018080318110143725,0.9137738856645456,0.2693389236331234,0.0,2.0,0,0,0,1,0,0,0,0
1291,8,5,5,5.0,0.0,10,1086,3,5,7,1,2.0,56.44490644490644,9.04171176421613,274.85714285714283,1,8,0.04285573762881758,0.09240047084260258,0.21106730168724896,0.27160375709139606,0.9179241680505851,1.0,2.5,0,0,0,0,1,0,0,0
1292,7,6,0,5.0,0.0,10,896,3,5,6,0,2.0,54.23728813559322,4.56095698651056,275.3333333333333,1,3,0.3532253987763371,0.816015382083771,0.07802753112866347,0.036155717970318926,0.011937460258916163,1.0,2.5,0,0,0,0,1,0,0,0
1293,8,5,5,5.0,0.0,5,1191,2,5,5,1,2.0,100.0,30.483747120552852,238.2,1,21,0.3159294445403207,0.7690636517821224,0.07232025029927266,0.028611103546937165,0.00929721804429141,0.0,2.0,0,0,1,1,0,0,0,0
1294,5,5,0,0.0,0.0,0,1014,2,0,6,0,1.0,100.0,13.025048169556841,169.0,0,52,0.4450879398314852,0.20317424773722895,0.018240520988798276,0.9758834797145557,0.3452038759146925,0.0,1.0,0,0,0,0,0,1,0,0
1295,7,5,5,5.0,0.0,10,992,3,5,7,1,3.0,53.19034852546917,9.616130283055439,266.42857142857144,1,8,0.005724180836280461,0.11221280070199885,0.5374165221132681,0.0012750923855875769,0.006332126652669395,1.0,2.5,0,0,0,0,1,0,0,0
1296,7,7,0,-5.0,0.0,10,998,4,5,8,0,2.0,56.64018161180476,13.86111111111111,220.25,1,56,0.9010146358862721,0.31946731618010493,0.0063654779953351195,0.48531395126194177,0.058120005307567425,1.0,1.5,0,0,0,0,0,0,0,0
1297,6,6,0,5.0,0.0,5,855,4,0,7,0,2.0,58.722527472527474,37.04506065857885,208.0,1,33,0.18688444238363175,0.10025083224721729,0.021889185458227947,0.9165712341690867,0.6140020048930821,0.0,2.5,0,0,1,1,0,0,0,0
1298,7,5,0,0.0,0.0,0,1245,4,0,7,1,2.0,61.971129915380786,19.95192307692307,287.0,1,58,0.8524188546387038,0.4412757081603063,0.020775486894597236,0.6502105863176246,0.1421754513876736,0.0,2.0,0,0,0,0,0,0,0,0
1299,7,5,5,5.0,0.0,10,1037,4,0,8,1,2.0,44.65977605512489,8.32263242375602,290.25,1,8,0.05058346447175181,0.058053649638457834,0.06684161257579972,0.4597932393546576,0.9845835703788893,0.0,2.5,0,0,0,0,1,0,0,0
1300,5,7,0,-5.0,-5.0,10,954,2,-5,5,1,1.0,100.0,15.13084853291038,190.8,1,57,0.40476810801206425,0.9507163512328047,0.14210793342323116,0.07037806415206299,0.03217847825207027,0.0,1.0,0,0,0,0,1,0,0,0
1301,7,5,5,5.0,0.0,10,1302,3,5,8,1,2.0,63.91752577319587,12.35176928185181,254.625,1,12,0.009634799462870125,0.1331286668081206,0.95433840814701,0.007022636880541825,0.04801748822363349,0.0,2.5,0,0,0,0,1,0,0,0
1302,6,6,0,0.0,0.0,10,1261,3,0,6,1,2.0,100.0,13.82675438596491,210.16666666666663,1,50,0.3561310430309991,0.12901555479326202,0.009780798868577759,0.9881212048250108,0.3139786947061741,1.0,1.0,0,0,0,1,0,0,0,0
1303,7,5,0,5.0,0.0,5,1187,3,5,6,0,2.0,100.0,12.42151527835914,197.83333333333331,1,14,0.041802636679432265,0.038740881045978455,0.038358572285051615,0.4757180387967027,0.9261981463735433,0.0,2.0,0,0,0,0,1,0,0,0
1304,6,5,5,5.0,0.0,10,738,3,5,7,0,2.0,50.0,8.54859260975327,210.8571428571429,1,4,0.006396355776675884,0.12087738175204683,0.37651668297524044,0.0008904297578947659,0.0032366115096940456,1.0,2.5,0,0,0,0,1,0,0,0
1305,5,7,0,0.0,0.0,0,576,3,0,5,0,1.0,51.93868349864743,5.4857142857142795,221.8,1,2,0.09960221254072095,0.05580438894840011,0.018743943204509707,0.7718769771610953,0.7063502661477693,0.5,1.0,0,0,0,1,0,0,0,0
1306,6,5,0,0.0,0.0,0,1253,2,0,5,1,1.0,100.0,11.47435897435897,250.6,1,48,0.4582715666969809,0.09345255649979232,0.001807019067613453,0.6946134768505154,0.08463681727249968,1.0,1.5,0,0,0,1,0,0,0,0
1307,8,5,5,5.0,0.0,10,1779,4,5,8,2,3.0,69.7373578988632,14.592732343532111,318.875,1,9,0.03173850724078969,0.08220056552711288,0.25358747691939365,0.20573906275413797,0.8550467054534017,1.0,2.5,0,0,0,0,1,0,0,0
