,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,price_sfgr,price_sf,perc_1stflr,house_footprint,house_ga_footprint,RoomSize,QualXSF,CondXSF,BsmtGLQSF,BsmtALQSF,BsmtBLQSF,BsmtRecSF,BsmtLwQSF,Bsmt_Y,OutdoorSpace,AgeSold
1206,903231010,1539,141500,50,RM,51.0,6120,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,927.0,927.0,GasA,TA,Y,1067,472,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,4,2009,WD ,Normal,91.94282001299545,57.38037307380373,0.6933073424301495,0.17434640522875816,0.2684640522875817,307.8,7695,9234,0.0,0.0,0.0,0.0,0.0,1,112,59
1207,528142090,1836,280000,20,RL,107.0,11362,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,797.0,1836.0,GasA,Ex,Y,1836,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,862.0,TA,TA,Y,3,2009,WD ,Normal,152.5054466230937,76.25272331154684,1.0,0.16159126914275657,0.23745819397993312,262.2857142857143,14688,9180,1039.0,0.0,0.0,0.0,0.0,1,310,4
1208,907200280,1026,150000,20,RL,38.0,15240,Pave,IR1,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,CBlock,Gd,TA,No,140.0,1026.0,GasA,Ex,Y,1026,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,308.0,TA,TA,Y,6,2010,WD ,Normal,146.19883040935673,73.09941520467837,1.0,0.0673228346456693,0.08753280839895013,205.2,5130,8208,198.0,0.0,0.0,688.0,0.0,1,401,6
1209,528477040,1768,226700,60,FV,75.0,9803,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,466.0,866.0,GasA,Gd,Y,866,902,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,603.0,TA,TA,Y,2,2008,WD ,Normal,128.2239819004525,86.0668185269552,0.48981900452488686,0.08834030398857493,0.14985208609609305,252.57142857142858,12376,8840,400.0,0.0,0.0,0.0,0.0,1,108,3
1210,903206070,1738,153000,50,RL,55.0,7010,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,849.0,1024.0,GasA,TA,Y,1144,594,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,1.0,240.0,TA,TA,P,7,2008,WD ,Normal,88.03222094361335,55.394641564084,0.6582278481012658,0.1631954350927247,0.19743223965763196,289.6666666666667,8690,8690,0.0,0.0,0.0,175.0,0.0,1,30,58
1211,909428190,1640,224000,20,RL,60.0,14778,Pave,IR1,Low,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,568.0,1296.0,GasA,Ex,Y,1640,0,0,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,2.0,924.0,TA,TA,Y,11,2008,WD ,Normal,136.58536585365854,76.29427792915531,1.0,0.11097577480037894,0.17350115035864122,234.28571428571428,9840,11480,0.0,0.0,728.0,0.0,0.0,1,324,2
1212,528112040,1736,360000,20,RL,95.0,11578,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,1736.0,1736.0,GasA,Ex,Y,1736,0,0,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,RFn,3.0,834.0,TA,TA,Y,7,2009,WD ,Normal,207.3732718894009,103.68663594470046,1.0,0.14993954050785974,0.22197270685783382,248.0,15624,8680,0.0,0.0,0.0,0.0,0.0,1,409,1
1213,528142040,2224,350000,60,RL,74.0,8834,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,292.0,1462.0,GasA,Ex,Y,1462,762,0,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,Fin,3.0,738.0,TA,TA,Y,6,2009,WD ,Normal,157.37410071942446,94.95387954422138,0.6573741007194245,0.16549694362689607,0.2490378084672855,222.4,20016,11120,1170.0,0.0,0.0,0.0,0.0,1,184,4
1214,902106060,2372,107500,70,RM,60.0,6600,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,994.0,994.0,GasA,TA,N,1378,994,0,0.0,0.0,2,0,4,2,TA,11,Min2,0,NA,Attchd,RFn,1.0,432.0,TA,TA,Y,12,2009,WD ,Normal,45.320404721753796,31.937017231134877,0.5809443507588533,0.2087878787878788,0.27424242424242423,215.63636363636363,11860,9488,0.0,0.0,0.0,0.0,0.0,1,287,44
1215,527375100,1621,213000,20,RL,38.0,9373,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,TA,TA,CBlock,Gd,TA,Av,120.0,1621.0,GasA,TA,Y,1621,0,0,1.0,0.0,2,0,3,1,TA,7,Typ,2,Fa,Attchd,RFn,2.0,478.0,TA,TA,Y,6,2009,WD ,Normal,131.40037014188772,65.70018507094386,1.0,0.17294356129307586,0.22394110743625306,231.57142857142858,8105,11347,0.0,1333.0,0.0,0.0,168.0,1,0,34
1216,527105070,1608,189500,60,RL,88.0,10179,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,98.0,945.0,GasA,Ex,Y,945,663,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,470.0,TA,TA,Y,7,2009,WD ,Normal,117.84825870646766,74.22640031335683,0.5876865671641791,0.09283819628647215,0.13901169073582867,229.71428571428572,9648,8040,0.0,847.0,0.0,0.0,0.0,1,282,12
1217,909277090,1273,155000,20,RL,80.0,14680,Pave,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,480.0,1273.0,GasA,Ex,Y,1273,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,307.0,TA,TA,Y,6,2009,WD ,Normal,121.75962293794187,60.879811468970935,1.0,0.086716621253406,0.10762942779291552,254.6,6365,5092,0.0,0.0,0.0,793.0,0.0,1,483,49
1218,527110130,1384,161500,80,RL,56.0,8872,Pave,IR1,HLS,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,384.0,384.0,GasA,Gd,Y,754,630,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,390.0,TA,TA,Y,3,2007,WD ,Normal,116.6907514450867,91.34615384615384,0.5447976878612717,0.08498647430117223,0.12894499549143373,197.71428571428572,8304,6920,0.0,0.0,0.0,0.0,0.0,1,0,10
1219,527375210,1193,158000,20,RL,85.0,11050,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,540.0,1176.0,GasA,Fa,Y,1193,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,1,TA,Attchd,Unf,2.0,506.0,TA,TA,Y,8,2009,WD ,Normal,132.43922883487008,66.6948079358379,1.0,0.10796380090497737,0.1537556561085973,238.6,8351,5965,0.0,636.0,0.0,0.0,0.0,1,40,34
1220,533215030,1310,285000,120,FV,35.0,4538,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,306.0,1310.0,GasA,Ex,Y,1310,0,0,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,RFn,2.0,545.0,TA,TA,Y,7,2008,WD ,Normal,217.55725190839695,108.77862595419847,1.0,0.2886734244160423,0.40877038342882327,262.0,11790,6550,1004.0,0.0,0.0,0.0,0.0,1,322,7
1221,906378100,1694,245350,20,RL,64.0,10475,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,1694.0,1694.0,GasA,Ex,Y,1694,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3.0,776.0,TA,TA,Y,2,2010,WD ,Normal,144.83471074380165,72.41735537190083,1.0,0.1617183770883055,0.23579952267303103,242.0,13552,8470,0.0,0.0,0.0,0.0,0.0,1,193,2
1222,527325090,1930,192000,60,RL,61.0,11339,Pave,IR1,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,TA,TA,CBlock,Gd,TA,No,22.0,780.0,GasA,TA,Y,1085,845,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,Fin,2.0,481.0,TA,TA,Y,3,2007,WD ,Normal,99.48186528497409,70.84870848708488,0.5621761658031088,0.09568745039245083,0.13810741687979539,214.44444444444446,13510,9650,0.0,758.0,0.0,0.0,0.0,1,264,28
1223,526301100,1656,215000,20,RL,141.0,31770,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,441.0,1080.0,GasA,Fa,Y,1656,0,0,1.0,0.0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2.0,528.0,TA,TA,P,5,2010,WD ,Normal,129.83091787439614,78.58187134502924,1.0,0.05212464589235127,0.06874409820585457,236.57142857142858,9936,8280,0.0,0.0,639.0,0.0,0.0,1,272,50
1224,535178060,1196,139000,20,RL,72.0,9000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,580.0,1196.0,GasA,Gd,Y,1196,0,0,1.0,0.0,1,0,2,1,TA,6,Typ,1,Gd,Attchd,RFn,1.0,297.0,TA,TA,Y,5,2008,WD ,Normal,116.22073578595318,58.11036789297659,1.0,0.1328888888888889,0.1658888888888889,199.33333333333334,7176,5980,0.0,0.0,0.0,0.0,616.0,1,44,52
1225,903430090,1635,117000,50,RM,59.0,5310,Pave,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,485.0,485.0,GasA,Gd,Y,1001,634,0,0.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,Unf,1.0,255.0,Fa,TA,Y,6,2006,WD ,Normal,71.55963302752293,55.18867924528302,0.6122324159021407,0.18851224105461395,0.23653483992467042,327.0,9810,13080,0.0,0.0,0.0,0.0,0.0,1,394,3
1226,534402140,1154,154000,20,RL,45.0,11000,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,184.0,1154.0,GasA,Ex,Y,1154,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,RFn,2.0,480.0,TA,TA,Y,11,2009,WD ,Normal,133.44887348353552,66.72443674176776,1.0,0.10490909090909091,0.14854545454545454,192.33333333333334,5770,6924,0.0,0.0,740.0,230.0,0.0,1,58,43
1227,908225240,948,111000,20,RL,75.0,10215,Pave,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,372.0,864.0,GasA,Ex,Y,948,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,Unf,1.0,248.0,TA,TA,Y,2,2007,WD ,Normal,117.0886075949367,61.258278145695364,1.0,0.09280469897209985,0.11708272148800783,189.6,3792,4740,0.0,492.0,0.0,0.0,0.0,1,0,53
1228,534451110,1203,110000,50,RL,58.0,7015,Pave,IR1,Bnk,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,524.0,709.0,GasA,TA,Y,979,224,0,1.0,0.0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,Unf,1.0,352.0,TA,TA,Y,7,2009,WD ,Normal,91.4380714879468,57.53138075313807,0.8137988362427265,0.13955808980755524,0.18973627940128296,240.6,6015,4812,0.0,0.0,0.0,0.0,185.0,1,248,59
1229,914467040,1916,254900,60,RL,85.0,11050,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,434.0,1049.0,GasA,Ex,Y,1036,880,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,Unf,3.0,741.0,TA,TA,Y,5,2010,WD ,Normal,133.0375782881002,85.96964586846543,0.5407098121085595,0.09375565610859729,0.16081447963800904,239.5,15328,9580,615.0,0.0,0.0,0.0,0.0,1,70,11
1230,527451110,1365,125000,160,RM,24.0,2368,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,0.0,765.0,GasA,TA,Y,765,600,0,0.0,0.0,1,1,3,1,TA,7,Min1,0,NA,Attchd,Unf,2.0,440.0,TA,TA,Y,5,2009,WD ,Normal,91.57509157509158,58.68544600938967,0.5604395604395604,0.32305743243243246,0.5088682432432432,195.0,6825,8190,0.0,0.0,0.0,0.0,765.0,1,36,39
1231,907262020,1729,200000,60,RL,65.0,8158,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,860.0,860.0,GasA,Ex,Y,860,869,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,Fin,2.0,542.0,TA,TA,Y,8,2007,WD ,Normal,115.6737998843262,77.2499034376207,0.4973973395026027,0.10541799460652121,0.17185584702132875,247.0,12103,8645,0.0,0.0,0.0,0.0,0.0,1,449,5
1232,527376110,1664,162900,60,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,638.0,832.0,GasA,TA,Y,832,832,0,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,Attchd,RFn,2.0,528.0,TA,TA,Y,3,2006,WD ,Normal,97.89663461538461,65.26442307692308,0.5,0.08205128205128205,0.1341222879684418,208.0,11648,8320,194.0,0.0,0.0,0.0,0.0,1,28,30
1233,904301375,904,61000,30,RL,78.0,10020,Pave,IR1,Low,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,333.0,683.0,GasA,Gd,N,904,0,0,1.0,0.0,0,1,1,1,Fa,4,Maj1,0,NA,NA,NA,0.0,0.0,NA,NA,Y,3,2009,WD ,Normal,67.47787610619469,38.43730308758664,1.0,0.09021956087824351,0.09021956087824351,226.0,904,904,0.0,0.0,350.0,0.0,0.0,1,0,59
1234,905352070,1524,245000,20,RL,82.0,20270,Pave,IR1,Lvl,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,925.0,1524.0,GasA,TA,Y,1524,0,0,1.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,Fin,2.0,478.0,TA,TA,Y,4,2008,WD ,Normal,160.76115485564304,80.38057742782152,1.0,0.07518500246669955,0.09876665022200296,217.71428571428572,10668,9144,599.0,0.0,0.0,0.0,0.0,1,140,29
1235,527145090,1280,180000,120,RL,39.0,5070,Pave,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,1280.0,1280.0,GasA,Ex,Y,1280,0,0,0.0,0.0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,RFn,2.0,506.0,TA,TA,Y,8,2008,WD ,Normal,140.625,70.3125,1.0,0.252465483234714,0.35226824457593686,256.0,10240,6400,0.0,0.0,0.0,0.0,0.0,1,82,16
1236,902427180,1382,110000,80,RM,76.0,11800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,4,7,Gable,CompShg,Stucco,Wd Sdng,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,0.0,GasA,Ex,Y,1382,0,0,0.0,0.0,2,0,1,1,TA,6,Mod,1,TA,Attchd,RFn,1.0,384.0,TA,TA,Y,5,2007,WD ,Normal,79.59479015918959,79.59479015918959,1.0,0.11711864406779661,0.14966101694915254,230.33333333333334,5528,9674,0.0,0.0,0.0,0.0,0.0,0,40,5
1237,903476030,1812,140000,190,RM,76.0,7630,Pave,Reg,Lvl,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,360.0,360.0,GasA,Gd,Y,1032,780,0,0.0,0.0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,Unf,2.0,672.0,TA,TA,N,5,2010,WD ,Normal,77.2626931567329,64.45672191528546,0.5695364238410596,0.13525557011795544,0.2233289646133683,226.5,9060,16308,0.0,0.0,0.0,0.0,0.0,1,384,14
1238,534400030,1128,155000,20,RL,80.0,8700,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,344.0,1120.0,GasA,Gd,Y,1128,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,RFn,2.0,525.0,TA,TA,Y,12,2008,WD ,Normal,137.4113475177305,68.95017793594306,1.0,0.1296551724137931,0.19,188.0,5640,6768,0.0,776.0,0.0,0.0,0.0,1,335,45
1239,533213120,1549,172900,160,FV,24.0,2280,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,TA,TA,PConc,Gd,TA,No,194.0,744.0,GasA,Gd,Y,757,792,0,1.0,0.0,2,1,3,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,Y,4,2008,WD ,Normal,111.62040025823111,75.40340165721761,0.48870238863783083,0.3320175438596491,0.525,258.1666666666667,9294,7745,550.0,0.0,0.0,0.0,0.0,1,32,9
1240,528290010,1490,184000,60,RL,60.0,15384,Pave,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,64.0,788.0,GasA,Ex,Y,788,702,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,388.0,TA,TA,Y,2,2008,WD ,Normal,123.48993288590604,80.77260755048287,0.5288590604026846,0.05122204888195528,0.07644305772230889,186.25,10430,7450,724.0,0.0,0.0,0.0,0.0,1,175,3
1241,907420060,1491,168675,60,RL,64.0,8333,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,738.0,738.0,GasA,Gd,Y,738,753,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,5,2007,WD ,Normal,113.12877263581488,75.67294751009422,0.4949698189134809,0.08856354254170166,0.14664586583463338,213.0,10437,7455,0.0,0.0,0.0,0.0,0.0,1,130,1
1242,907260010,2290,255900,60,RL,93.0,11250,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,1128.0,1128.0,GasA,Ex,Y,1149,1141,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Unf,2.0,779.0,TA,TA,Y,5,2008,WD ,Normal,111.7467248908297,74.8683440608543,0.5017467248908297,0.10213333333333334,0.17137777777777777,254.44444444444446,18320,11450,0.0,0.0,0.0,0.0,0.0,1,0,6
1243,906201200,2730,301000,60,RL,86.0,10380,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,0.0,1502.0,GasA,Ex,Y,1553,1177,0,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,Fin,2.0,576.0,TA,TA,Y,8,2007,WD ,Normal,110.25641025641026,71.12476370510397,0.5688644688644688,0.1496146435452794,0.20510597302504818,341.25,19110,13650,0.0,1474.0,0.0,0.0,28.0,1,297,20
1244,906382020,1546,217000,20,RL,75.0,11750,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Gd,TA,Mn,1526.0,1546.0,GasA,Ex,Y,1546,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3.0,796.0,TA,TA,Y,6,2007,WD ,Normal,140.36222509702458,70.18111254851229,1.0,0.1315744680851064,0.19931914893617023,220.85714285714286,10822,7730,20.0,0.0,0.0,0.0,0.0,1,186,1
1245,532376160,894,138500,20,RL,65.0,8450,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,224.0,894.0,GasA,Ex,Y,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,336.0,TA,TA,Y,4,2010,WD ,Normal,154.92170022371366,77.46085011185683,1.0,0.10579881656804734,0.1455621301775148,178.8,4470,7152,553.0,0.0,117.0,0.0,0.0,1,560,1
1246,910202070,1344,147000,70,RM,59.0,10690,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Fa,No,216.0,672.0,GasA,Gd,Y,672,672,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,468.0,TA,Fa,Y,7,2009,WD ,Normal,109.375,72.91666666666667,0.5,0.0628624883068288,0.10664172123479888,224.0,6720,9408,0.0,0.0,0.0,456.0,0.0,1,346,12
1247,528150120,2468,354000,60,RL,99.0,12099,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,166.0,1136.0,GasA,Ex,Y,1136,1332,0,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3.0,872.0,TA,TA,Y,6,2007,WD ,Normal,143.4359805510535,98.22419533851276,0.46029173419773095,0.09389205719480949,0.16596412926688156,246.8,19744,12340,970.0,0.0,0.0,0.0,0.0,1,338,3
1248,902101050,1668,135000,50,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,936.0,1212.0,GasA,Gd,Y,1226,442,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,5,2006,WD ,Normal,80.93525179856115,46.875,0.7350119904076738,0.12770833333333334,0.15270833333333333,278.0,8340,10008,0.0,0.0,0.0,276.0,0.0,1,140,56
1249,909250070,1479,160000,70,RL,43.0,7000,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,200.0,624.0,GasA,Ex,Y,743,736,0,1.0,0.0,1,0,3,1,Gd,6,Typ,2,Gd,Detchd,Unf,1.0,312.0,TA,TA,Y,5,2006,WD ,Normal,108.18120351588911,76.08178792201616,0.5023664638269101,0.10614285714285714,0.15071428571428572,246.5,10353,11832,0.0,424.0,0.0,0.0,0.0,1,586,9
1250,535476240,1045,127000,20,RL,80.0,7936,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,219.0,1045.0,GasA,TA,Y,1045,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1.0,264.0,TA,TA,Y,4,2009,WD ,Normal,121.5311004784689,60.76555023923445,1.0,0.13167842741935484,0.1649445564516129,174.16666666666666,6270,6270,0.0,0.0,826.0,0.0,0.0,1,0,46
